Status,Ordertyp,WKN,Limit,Nom,ANom,Order_Value,Timestamp,JIM_Value,Spread_Prozentual,Target_Market_Count,Tradegate_Volume,Risk Score,Decision,Reasons,jim_risk,spread_risk,mp_risk,tgv_risk
Eingegeben,Limitiert,853681,26.86,300,,8058.0,2026-04-14 09:27:55.7352,4892.0,0.0171,5.0,4916.46,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,853681,26.98,,300,8094.0,2026-04-14 09:27:55.7352,4892.0,0.0171,5.0,4916.46,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,853681,26.98,300,,8094.0,2026-04-14 09:27:55.7352,4892.0,0.0171,5.0,4916.46,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingabe schwebend,Limitiert,853681,26.86,300,,8058.0,2026-04-14 09:27:55.7352,4892.0,0.0171,5.0,4916.46,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2DNTL,27.4,200,,5480.0,2026-04-14 09:30:59.5630,0.0,0.0342,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,853681,26.86,,300,8058.0,2026-04-14 09:27:55.7352,4892.0,0.0171,5.0,4916.46,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,893438,49.3,400,,19720.0,2026-04-14 09:28:34.9237,30826.71,0.0004,5.0,30852.0,17.34303403701454,Automatic,All risk factors within automatic limits,7.303034037014539,0.04,0,10
Gelöscht,Limitiert,A0J4J3,150,30,,4500.0,2026-04-14 09:30:35.2527,0.0,0.0424,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,856912,30.8,100,,3080.0,2026-04-14 09:28:14.0983,4857.400000000001,0.0201,4.0,4887.2,6.3110368421052625,Automatic,All risk factors within automatic limits,1.232,2.3290368421052627,0,2.75
Eingegeben,Limitiert,853681,26.86,300,,8058.0,2026-04-14 09:27:55.7352,4892.0,0.0171,5.0,4916.46,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A0NHPX,3.92,,100,392.0,2026-04-14 09:25:39.3110,0.0,0.022,4.0,10920.0,12.929036842105262,Automatic,All risk factors within automatic limits,10,2.5790368421052627,0,0.35
Gelöscht,Limitiert,A2QB8W,250,50,,12500.0,2026-04-14 09:27:59.4291,11900.7,0.0013,5.0,12089.6,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0NHPX,3.92,100,,392.0,2026-04-14 09:25:39.3110,0.0,0.022,4.0,10920.0,12.929036842105262,Automatic,All risk factors within automatic limits,10,2.5790368421052627,0,0.35
Ausgeführt,Limitiert,858523,13.4,,300,4020.0,2026-04-14 09:27:59.7582,4857.599999999999,0.0152,2.0,4870.8,11.3923,Automatic,All risk factors within automatic limits,1.608,1.6843,4,4.1
Eingegeben,Limitiert,A0J4J3,148,204,,30192.0,2026-04-14 09:30:35.2527,0.0,0.0424,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2PSR2,79.9,,10,799.0,2026-04-14 09:29:46.9628,16427.45,0.0006,5.0,12390.0,1.092992857142857,Automatic,All risk factors within automatic limits,0.3196,0.05999999999999999,0,0.7133928571428572
Eingegeben,Limitiert,A2PSR2,79.9,10,,799.0,2026-04-14 09:29:46.9628,16427.45,0.0006,5.0,12390.0,1.092992857142857,Automatic,All risk factors within automatic limits,0.3196,0.05999999999999999,0,0.7133928571428572
Ausgeführt,Limitiert,850808,159.28,,15,2389.2,2026-04-14 09:30:01.5696,0.0,0.0035,5.0,9936.1,12.483214285714284,Automatic,All risk factors within automatic limits,10,0.35,0,2.1332142857142853
Eingegeben,Limitiert,850808,159.28,15,,2389.2,2026-04-14 09:30:01.5696,0.0,0.0035,5.0,9936.1,12.483214285714284,Automatic,All risk factors within automatic limits,10,0.35,0,2.1332142857142853
Eingegeben,Limitiert,A0J4J3,150,30,,4500.0,2026-04-14 09:30:35.2527,0.0,0.0424,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,869020,565.1,50,,28255.0,2026-04-14 09:30:46.3229,36590.4,0.0,5.0,36960.0,17.90045132520431,Automatic,All risk factors within automatic limits,7.90045132520431,0.0,0,10
Eingegeben,Limitiert,A1WYXP,12.4,"2,421",,30020.4,2026-04-14 09:30:49.4344,0.0,0.0432,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,858523,13.4,300,,4020.0,2026-04-14 09:27:59.7582,4857.599999999999,0.0152,2.0,4870.8,11.3923,Automatic,All risk factors within automatic limits,1.608,1.6843,4,4.1
Eingegeben,Limitiert,A0KFSB,13.95,324,,4519.8,2026-04-14 09:31:40.9866,0.0,0.0,4.0,10720.0,14.933,Automatic,All risk factors within automatic limits,10,0.0,0,4.933
Eingegeben,Limitiert,853681,27.07,195,,5278.65,2026-04-14 09:27:55.7352,4892.0,0.0171,5.0,4916.46,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0JKB2,164,206,,33784.0,2026-04-14 09:26:32.6555,44595.85,0.0003,5.0,44745.0,18.227329932275328,Manual,"Jim value can cover large order (above 9000), risk increases logarithmically with order size",8.197329932275329,0.029999999999999995,0,10
Ausgeführt,Limitiert,860414,29.97,,187,5604.389999999999,2026-04-14 09:28:11.8761,4946.48,0.0075,4.0,4981.7,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,860414,29.97,187,,5604.389999999999,2026-04-14 09:28:11.8761,4946.48,0.0075,4.0,4981.7,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,870737,11.37,"2,000",,22740.0,2026-04-14 09:26:16.0497,26079.304,0.0005,6.0,26094.0,17.589737289174252,Automatic,All risk factors within automatic limits,7.539737289174254,0.05,0,10
Eingegeben,Limitiert,A41EXE,85.5,500,,42750.0,2026-04-14 09:30:46.1573,,0.0235,3.0,127500.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A14WK0,800,,3,2400.0,2026-04-14 09:30:42.0411,0.0,0.0,5.0,9748.7,12.142857142857142,Automatic,All risk factors within automatic limits,10,0.0,0,2.142857142857143
Eingegeben,Limitiert,A14WK0,800,3,,2400.0,2026-04-14 09:30:42.0411,0.0,0.0,5.0,9748.7,12.142857142857142,Automatic,All risk factors within automatic limits,10,0.0,0,2.142857142857143
Ausgeführt,Limitiert,860414,30.2,,200,6040.0,2026-04-14 09:28:11.8761,4946.48,0.0075,4.0,4981.7,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,886485,6.6,"4,547",,30010.199999999997,2026-04-14 09:31:23.0968,0.0,0.0567,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3EH8Z,2.471,,"20,000",49420.0,2026-04-14 09:24:19.8147,3956.572,0.0152,4.0,3958.4525,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3EH8Z,2.471,"20,000",,49420.0,2026-04-14 09:24:19.8147,3956.572,0.0152,4.0,3958.4525,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2PSR2,79.85,,82,6547.7,2026-04-14 09:29:46.9628,16427.45,0.0006,5.0,12390.0,11.047602054276794,Automatic,All risk factors within automatic limits,3.5477,0.05999999999999999,0,7.439902054276795
Eingegeben,Limitiert,A2PSR2,79.85,82,,6547.7,2026-04-14 09:29:46.9628,16427.45,0.0006,5.0,12390.0,11.047602054276794,Automatic,All risk factors within automatic limits,3.5477,0.05999999999999999,0,7.439902054276795
Gelöscht,Limitiert,876845,22,100,,2200.0,2026-04-14 09:26:15.0795,51770.42,0.0005,5.0,51791.99999999999,2.8942857142857146,Automatic,All risk factors within automatic limits,0.88,0.05,0,1.9642857142857144
Teilausführung,Limitiert,860414,30.2,200,50,6040.0,2026-04-14 09:28:11.8761,4946.48,0.0075,4.0,4981.7,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3EH8Z,2.471,,"10,000",24710.0,2026-04-14 09:24:19.8147,3956.572,0.0152,4.0,3958.4525,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3EH8Z,2.471,"10,000",,24710.0,2026-04-14 09:24:19.8147,3956.572,0.0152,4.0,3958.4525,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1C9RC,18.9,200,,3779.9999999999995,2026-04-14 09:28:58.6498,0.0,0.0476,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2AR9A,0.292,"100,000",,29199.999999999996,2026-04-14 09:22:26.1852,0.0,0.0206,4.0,8685.2304,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A1C9RC,18.9,,300,5670.0,2026-04-14 09:28:58.6498,0.0,0.0476,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A1C9RC,18.9,,500,9450.0,2026-04-14 09:28:58.6498,0.0,0.0476,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1C9RC,18.9,500,,9450.0,2026-04-14 09:28:58.6498,0.0,0.0476,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Löschung abgelehnt,Limitiert,A3C8RW,0.0375,,"40,000",1500.0,2026-04-14 09:22:49.3946,1434.083,0.0405,1.0,1434.12,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3C8RW,0.0375,,"40,000",1500.0,2026-04-14 09:22:49.3946,1434.083,0.0405,1.0,1434.12,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Löschung schwebend,Limitiert,A3C8RW,0.0375,"40,000",,1500.0,2026-04-14 09:22:49.3946,1434.083,0.0405,1.0,1434.12,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,897725,3.98,"2,000",,7960.0,2026-04-14 09:26:47.7367,0.0,0.0631,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,922230,102.8,80,,8224.0,2026-04-14 09:22:14.3752,10191.6,0.0029,4.0,10260.0,14.331931996873948,Automatic,All risk factors within automatic limits,5.224,0.29,0,8.817931996873947
Ausgeführt,Limitiert,A2QB8W,264,,50,13200.0,2026-04-14 09:27:59.4291,11900.7,0.0013,5.0,12089.6,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2QB8W,264,,50,13200.0,2026-04-14 09:27:59.4291,11900.7,0.0013,5.0,12089.6,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,850133,181.5,100,,18150.0,2026-04-14 09:26:27.3836,20450.58,0.0,6.0,20644.8,17.16521898311043,Automatic,All risk factors within automatic limits,7.165218983110431,0.0,0,10
Ausgeführt,Limitiert,A414DM,0.544,,"5,000",2720.0,2026-04-14 09:23:26.6088,0.0,0.0143,4.0,7429.799999999999,13.99445037593985,Automatic,All risk factors within automatic limits,10,1.5658789473684211,0,2.428571428571429
Eingegeben,Limitiert,A414DM,0.544,"5,000",,2720.0,2026-04-14 09:23:26.6088,0.0,0.0143,4.0,7429.799999999999,13.99445037593985,Automatic,All risk factors within automatic limits,10,1.5658789473684211,0,2.428571428571429
Eingegeben,Limitiert,A3C8RW,0.0375,"40,000",,1500.0,2026-04-14 09:22:49.3946,1434.083,0.0405,1.0,1434.12,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A414DM,0.54,,"7,500",4050.0000000000005,2026-04-14 09:23:26.6088,0.0,0.0143,4.0,7429.799999999999,15.715878947368422,Automatic,All risk factors within automatic limits,10,1.5658789473684211,0,4.15
Eingegeben,Limitiert,A2QB8W,264,50,,13200.0,2026-04-14 09:27:59.4291,11900.7,0.0013,5.0,12089.6,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A0KFSB,13.95,,324,4519.8,2026-04-14 09:31:40.9866,0.0,0.0,4.0,10720.0,14.933,Automatic,All risk factors within automatic limits,10,0.0,0,4.933
Eingegeben,Limitiert,860414,30.2,250,,7550.0,2026-04-14 09:28:11.8761,4946.48,0.0075,4.0,4981.7,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Geändert,Limitiert,887131,30,100,,3000.0,2026-04-14 09:29:54.2155,0.0,0.0377,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,855705,42.1,400,,16840.0,2026-04-14 09:26:27.6865,41318.64,0.0,6.0,41360.0,17.040775056092293,Automatic,All risk factors within automatic limits,7.040775056092294,0.0,0,10
Gelöscht,Limitiert,A3CMNS,26.02,330,,8586.6,2026-04-14 09:26:08.9479,50058.5,0.0,5.0,50066.1,14.66537224041453,Automatic,All risk factors within automatic limits,5.586600000000001,0.0,0,9.07877224041453
Gelöscht,Limitiert,A12C5D,9.5,"1,000",,9500.0,2026-04-14 09:28:44.7142,5648.68,-0.0044,5.0,5655.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1C9RC,18.9,300,,5670.0,2026-04-14 09:28:58.6498,0.0,0.0476,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,922230,102.8,80,,8224.0,2026-04-14 09:22:14.3752,10191.6,0.0029,4.0,10260.0,14.331931996873948,Automatic,All risk factors within automatic limits,5.224,0.29,0,8.817931996873947
Ausgeführt,Limitiert,850133,181.36,,100,18136.0,2026-04-14 09:26:27.3836,20450.58,0.0,6.0,20644.8,17.163937147668868,Automatic,All risk factors within automatic limits,7.163937147668867,0.0,0,10
Eingegeben,Limitiert,887131,3,100,,300.0,2026-04-14 09:29:54.2155,0.0,0.0377,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,850133,181.36,100,,18136.0,2026-04-14 09:26:27.3836,20450.58,0.0,6.0,20644.8,17.163937147668868,Automatic,All risk factors within automatic limits,7.163937147668867,0.0,0,10
Ausgeführt,Limitiert,850133,181.3,,100,18130.0,2026-04-14 09:26:27.3836,20450.58,0.0,6.0,20644.8,17.163387486684368,Automatic,All risk factors within automatic limits,7.163387486684368,0.0,0,10
Ausgeführt,Limitiert,878008,51.5,,150,7725.0,2026-04-14 09:30:06.3409,5846.4,0.0129,5.0,5892.8,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,878008,51.5,150,,7725.0,2026-04-14 09:30:06.3409,5846.4,0.0129,5.0,5892.8,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2QB8W,262,20,,5240.0,2026-04-14 09:27:59.4291,11900.7,0.0013,5.0,12089.6,8.463009617798928,Automatic,All risk factors within automatic limits,2.24,0.13,0,6.093009617798929
Eingegeben,Limitiert,A3C8LV,11.95,500,,5975.0,2026-04-14 09:28:48.0436,19987.83,-0.0057,5.0,20000.1,10.431558439001018,Automatic,All risk factors within automatic limits,2.9750000000000005,0.5700000000000001,0,6.886558439001017
Ausgeführt,Limitiert,878008,51.5,,150,7725.0,2026-04-14 09:30:06.3409,5846.4,0.0129,5.0,5892.8,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,924447,12.1,"2,481",,30020.1,2026-04-14 09:31:04.5842,0.0,0.1111,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0KFSB,13.95,324,,4519.8,2026-04-14 09:31:40.9866,0.0,0.0,4.0,10720.0,14.933,Automatic,All risk factors within automatic limits,10,0.0,0,4.933
Eingegeben,Limitiert,878008,51.5,150,,7725.0,2026-04-14 09:30:06.3409,5846.4,0.0129,5.0,5892.8,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2DJV6,71.53,"1,499",,107223.47,2026-04-14 09:27:50.3940,62013.02,0.0,6.0,62082.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,255124,31.8,200,,6360.0,2026-04-14 09:28:07.6074,2884.6400000000003,0.0233,4.0,2918.31,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Geändert,Limitiert,165129,0.835,"1,200",,1002.0,2026-04-14 09:29:20.6563,0.0,0.1561,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0LBNM,59.5,506,,30107.0,2026-04-14 09:30:27.6253,0.0,0.0254,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A14Y6F,339.95,,12,4079.3999999999996,2026-04-14 09:29:31.9011,0.0,-0.0004,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A14Y6F,339.95,12,,4079.3999999999996,2026-04-14 09:29:31.9011,0.0,-0.0004,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2DJV6,71.53,"1,499",,107223.47,2026-04-14 09:27:50.3940,62013.02,0.0,6.0,62082.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,887131,29.2,100,,2920.0,2026-04-14 09:29:54.2155,0.0,0.0377,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2PQPG,12.55,75,,941.25,2026-04-14 09:24:01.6736,9954.875,0.0128,4.0,9959.96,2.585412312030075,Automatic,All risk factors within automatic limits,0.3765,1.3685105263157893,0,0.8404017857142856
Eingegeben,Limitiert,A3EU6F,38.78,500,,19390.0,2026-04-14 09:26:09.2846,97647.44,-0.0075,6.0,97620.0,18.025000380673976,Automatic,All risk factors within automatic limits,7.275000380673976,0.75,0,10
Gelöscht,Limitiert,A1JNMF,20.8,"1,444",,30035.2,2026-04-14 09:29:25.6642,0.0,0.0448,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2QEQZ,0.311,"10,000",,3110.0,2026-04-14 09:24:02.9417,1812.384,0.0508,3.0,1812.645,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2JLD1,259.5,,10,2595.0,2026-04-14 09:28:37.9816,21463.2,0.0009,5.0,21680.0,3.4449642857142857,Automatic,All risk factors within automatic limits,1.038,0.09,0,2.3169642857142856
Eingegeben,Limitiert,A2JLD1,259.5,10,,2595.0,2026-04-14 09:28:37.9816,21463.2,0.0009,5.0,21680.0,3.4449642857142857,Automatic,All risk factors within automatic limits,1.038,0.09,0,2.3169642857142856
Ausgeführt,Limitiert,A40P1Y,0.35,,500,175.0,2026-04-14 09:29:19.2423,0.0,0.0109,3.0,1446.4,13.27476052631579,Automatic,All risk factors within automatic limits,10,1.1185105263157893,2,0.15625
Ausgeführt,Limitiert,A2JLD1,258.5,,20,5170.0,2026-04-14 09:28:37.9816,21463.2,0.0009,5.0,21680.0,8.271704758568099,Automatic,All risk factors within automatic limits,2.17,0.09,0,6.011704758568099
Ausgeführt,Limitiert,A2JLD1,258.5,,30,7755.0,2026-04-14 09:28:37.9816,21463.2,0.0009,5.0,21680.0,13.307946466725053,Automatic,All risk factors within automatic limits,4.755,0.09,0,8.462946466725054
Gelöscht,Limitiert,A414DM,0.992,"2,000",,1984.0,2026-04-14 09:23:26.6088,0.0,0.0143,4.0,7429.799999999999,13.337307518796994,Automatic,All risk factors within automatic limits,10,1.5658789473684211,0,1.7714285714285714
Eingegeben,Limitiert,A1C0JP,43.2,100,,4320.0,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A41S50,7.73,,"1,000",7730.0,2026-04-14 09:24:58.6141,4980.86,0.0108,4.0,4988.25,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A41S50,7.73,"1,000",,7730.0,2026-04-14 09:24:58.6141,4980.86,0.0108,4.0,4988.25,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2QEQZ,0.311,"10,000",,3110.0,2026-04-14 09:24:02.9417,1812.384,0.0508,3.0,1812.645,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2QEQZ,0.311,,"32,000",9952.0,2026-04-14 09:24:02.9417,1812.384,0.0508,3.0,1812.645,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2QEQZ,0.311,,"19,000",5909.0,2026-04-14 09:24:02.9417,1812.384,0.0508,3.0,1812.645,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2QEQZ,0.31,,"20,000",6200.0,2026-04-14 09:24:02.9417,1812.384,0.0508,3.0,1812.645,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,887131,29.2,"1,029",,30046.8,2026-04-14 09:29:54.2155,0.0,0.0377,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,157493,64,470,,30080.0,2026-04-14 09:29:31.3162,0.0,0.0252,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1T8GY,22.6,"1,329",,30035.4,2026-04-14 09:28:58.5970,0.0,0.0246,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,863731,38.51,800,,30808.0,2026-04-14 09:28:10.5535,9860.820000000002,0.0054,4.0,9893.910000000002,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,657892,15.56,"1,500",,23340.0,2026-04-14 09:28:12.8293,14767.788,0.0004,4.0,14782.95,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingabe schwebend,Limitiert,A2QEQZ,0.311,"10,000",,3110.0,2026-04-14 09:24:02.9417,1812.384,0.0508,3.0,1812.645,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2JLD1,258.5,20,,5170.0,2026-04-14 09:28:37.9816,21463.2,0.0009,5.0,21680.0,8.271704758568099,Automatic,All risk factors within automatic limits,2.17,0.09,0,6.011704758568099
Gelöscht,Limitiert,A0LBNM,59.5,506,,30107.0,2026-04-14 09:30:27.6253,0.0,0.0254,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A414DM,0.54,"7,500",,4050.0000000000005,2026-04-14 09:23:26.6088,0.0,0.0143,4.0,7429.799999999999,15.715878947368422,Automatic,All risk factors within automatic limits,10,1.5658789473684211,0,4.15
Geändert,Limitiert,A2QEQZ,0.31,"20,000",,6200.0,2026-04-14 09:24:02.9417,1812.384,0.0508,3.0,1812.645,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A41S50,7.73,,"1,000",7730.0,2026-04-14 09:24:58.6141,4980.86,0.0108,4.0,4988.25,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,870737,11.355,,"2,030",23050.65,2026-04-14 09:26:16.0497,26079.304,0.0005,6.0,26094.0,17.612276802093607,Automatic,All risk factors within automatic limits,7.562276802093608,0.05,0,10
Ausgeführt,Limitiert,870737,11.355,,"2,000",22710.0,2026-04-14 09:26:16.0497,26079.304,0.0005,6.0,26094.0,17.58754432900077,Automatic,All risk factors within automatic limits,7.537544329000769,0.05,0,10
Eingegeben,Limitiert,870737,11.355,"2,030",,23050.65,2026-04-14 09:26:16.0497,26079.304,0.0005,6.0,26094.0,17.612276802093607,Automatic,All risk factors within automatic limits,7.562276802093608,0.05,0,10
Eingegeben,Limitiert,A2QEQZ,0.3195,"20,000",,6390.0,2026-04-14 09:24:02.9417,1812.384,0.0508,3.0,1812.645,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A40P1Y,0.35,500,,175.0,2026-04-14 09:29:19.2423,0.0,0.0109,3.0,1446.4,13.27476052631579,Automatic,All risk factors within automatic limits,10,1.1185105263157893,2,0.15625
Eingegeben,Limitiert,A2QEQZ,0.311,"19,000",,5909.0,2026-04-14 09:24:02.9417,1812.384,0.0508,3.0,1812.645,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2QEQZ,0.311,"20,000",,6220.0,2026-04-14 09:24:02.9417,1812.384,0.0508,3.0,1812.645,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2AR9A,0.292,"100,000",,29199.999999999996,2026-04-14 09:22:26.1852,0.0,0.0206,4.0,8685.2304,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A1C0JP,43.6,,100,4360.0,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A1C0JP,43.4,,100,4340.0,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,850103,73.6,,280,20608.0,2026-04-14 09:29:25.4152,0.0,0.0047,5.0,8798.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,850103,73.6,280,,20608.0,2026-04-14 09:29:25.4152,0.0,0.0047,5.0,8798.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1C0JP,43.4,100,,4340.0,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,850103,73,,280,20440.0,2026-04-14 09:29:25.4152,0.0,0.0047,5.0,8798.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,858352,37,100,,3700.0,2026-04-14 09:30:53.4584,0.0,0.0239,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A40CCQ,1.32,"20,000",,26400.0,2026-04-14 09:23:26.7132,0.0,0.0122,4.0,1987.68,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Geändert,Limitiert,A41S50,7.73,"1,000",,7730.0,2026-04-14 09:24:58.6141,4980.86,0.0108,4.0,4988.25,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,912670,51.5,100,,5150.0,2026-04-14 09:30:57.1186,0.0,0.0472,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,887131,28,100,,2800.0,2026-04-14 09:29:54.2155,0.0,0.0377,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A41ZJ6,0.182,"20,000",,3640.0,2026-04-14 09:24:34.6988,,0.0654,2.0,909.126,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A4098R,0.82,,"10,000",8200.0,2026-04-14 09:24:25.7181,0.0,0.0348,3.0,961.4,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
